MONTH,DAY_OF_MONTH,DAY_OF_WEEK,day_of_week_c,FLIGHT_DATE,MARKETING_CARRIER_CODE,MARKETING_FLIGHT_NUMBER,AIRCRAFT_TAIL_NUMBER,ORIGIN_AIRPORT_CODE,ORIGIN_CITY_NAME,ORIGIN_STATE_CODE,ORIGIN_STATE_NAME,DEST_AIRPORT_CODE,DEST_CITY_NAME,DEST_STATE_CODE,DEST_STATE_NAME,SCHEDULED_DEP_TIME,SCHEDULED_DEP_HOUR,ACTUAL_DEP_TIME,ACTUAL_DEP_HOUR,DEP_DELAY,DEP_DELAY_15_MIN,DEP_DELAY_GROUP,ORIGIN_TAXI_TIME,DEP_TAKEOFF_TIME,ARR_LANDING_TIME,DEST_TAXI_TIME,SCHEDULED_ARR_TIME,SCHEDULED_ARR_HOUR,ACTUAL_ARR_TIME,ACTUAL_ARR_HOUR,ARR_DELAY,ARR_DELAY_15_MIN,ARR_DELAY_GROUP,CANCELLED,cancelled_c,CANCELLATION_REASON,SCHEDULED_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,IN_AIR_DURATION,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,1,3,Wed,2020-01-01,WN,1317,N255WN,RSW,"Fort Myers, FL",FL,Florida,CMH,"Columbus, OH",OH,Ohio,1645,16,1651,16,6,Less than 15,0-15 min late,8,1659,1906,3,1915,19,1909,19,-6,Less than 15,0-15 min early,0,No,Not Cancelled,150,138,127,930,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5514,N929WN,RSW,"Fort Myers, FL",FL,Florida,DAL,"Dallas, TX",TX,Texas,1145,11,1143,11,-2,Less than 15,0-15 min early,11,1154,1334,3,1340,13,1337,13,-3,Less than 15,0-15 min early,0,No,Not Cancelled,175,174,160,1005,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6218,N912WN,RSW,"Fort Myers, FL",FL,Florida,IND,"Indianapolis, IN",IN,Indiana,1130,11,1156,11,26,Greater than 15,15-30 min late,14,1210,1427,5,1405,14,1432,14,27,Greater than 15,15-30 min late,0,No,Not Cancelled,155,156,137,945,1000-1250 miles,4,0,1,0,22
1,1,3,Wed,2020-01-01,WN,1311,N8609A,RSW,"Fort Myers, FL",FL,Florida,MDW,"Chicago, IL",IL,Illinois,630,6,635,6,5,Less than 15,0-15 min late,11,646,825,5,820,8,830,8,10,Less than 15,0-15 min late,0,No,Not Cancelled,170,175,159,1105,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3645,N491WN,RSW,"Fort Myers, FL",FL,Florida,MDW,"Chicago, IL",IL,Illinois,950,9,958,9,8,Less than 15,0-15 min late,11,1009,1149,5,1150,11,1154,11,4,Less than 15,0-15 min late,0,No,Not Cancelled,180,176,160,1105,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6336,N914WN,RSW,"Fort Myers, FL",FL,Florida,MDW,"Chicago, IL",IL,Illinois,1855,18,1909,19,14,Less than 15,0-15 min late,13,1922,2100,6,2055,20,2106,21,11,Less than 15,0-15 min late,0,No,Not Cancelled,180,177,158,1105,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6740,N8603F,RSW,"Fort Myers, FL",FL,Florida,MDW,"Chicago, IL",IL,Illinois,1250,12,1246,12,-4,Less than 15,0-15 min early,14,1300,1434,6,1445,14,1440,14,-5,Less than 15,0-15 min early,0,No,Not Cancelled,175,174,154,1105,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4404,N7746C,RSW,"Fort Myers, FL",FL,Florida,MKE,"Milwaukee, WI",WI,Wisconsin,1020,10,1013,10,-7,Less than 15,0-15 min early,8,1021,1208,5,1225,12,1213,12,-12,Less than 15,0-15 min early,0,No,Not Cancelled,185,180,167,1183,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4417,N752SW,RSW,"Fort Myers, FL",FL,Florida,PIT,"Pittsburgh, PA",PA,Pennsylvania,1410,14,1412,14,2,Less than 15,0-15 min late,13,1425,1631,3,1640,16,1634,16,-6,Less than 15,0-15 min early,0,No,Not Cancelled,150,142,126,966,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4421,N7833A,RSW,"Fort Myers, FL",FL,Florida,STL,"St. Louis, MO",MO,Missouri,1310,13,1306,13,-4,Less than 15,0-15 min early,15,1321,1446,4,1450,14,1450,14,0,Less than 15,0-15 min late,0,No,Not Cancelled,160,164,145,979,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4872,N908WN,SAN,"San Diego, CA",CA,California,ABQ,"Albuquerque, NM",NM,New Mexico,740,7,733,7,-7,Less than 15,0-15 min early,13,746,1013,28,1025,10,1041,10,16,Greater than 15,15-30 min late,0,No,Not Cancelled,105,128,87,628,750-1000 miles,0,0,16,0,0
1,1,3,Wed,2020-01-01,WN,5982,N757LV,SAN,"San Diego, CA",CA,California,ABQ,"Albuquerque, NM",NM,New Mexico,2035,20,2028,20,-7,Less than 15,0-15 min early,15,2043,2307,2,2315,23,2309,23,-6,Less than 15,0-15 min early,0,No,Not Cancelled,100,101,84,628,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6540,N263WN,SAN,"San Diego, CA",CA,California,ATL,"Atlanta, GA",GA,Georgia,1240,12,1302,13,22,Greater than 15,15-30 min late,12,1314,1940,7,1950,19,1947,19,-3,Less than 15,0-15 min early,0,No,Not Cancelled,250,225,206,1892,2000-2250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4581,N8558Z,SAN,"San Diego, CA",CA,California,AUS,"Austin, TX",TX,Texas,1940,19,1941,19,1,Less than 15,0-15 min late,13,1954,16,5,20,0,21,0,1,Less than 15,0-15 min late,0,No,Not Cancelled,160,160,142,1164,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4626,N8306H,SAN,"San Diego, CA",CA,California,AUS,"Austin, TX",TX,Texas,650,6,646,6,-4,Less than 15,0-15 min early,14,700,1122,4,1140,11,1126,11,-14,Less than 15,0-15 min early,0,No,Not Cancelled,170,160,142,1164,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6033,N783SW,SAN,"San Diego, CA",CA,California,AUS,"Austin, TX",TX,Texas,1630,16,1644,16,14,Less than 15,0-15 min late,13,1657,2115,5,2110,21,2120,21,10,Less than 15,0-15 min late,0,No,Not Cancelled,160,156,138,1164,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4630,N714CB,SAN,"San Diego, CA",CA,California,BNA,"Nashville, TN",TN,Tennessee,1655,16,1848,18,113,Greater than 15,105-120 min late,11,1859,6,4,2240,22,10,0,90,Greater than 15,90-105 min late,0,No,Not Cancelled,225,202,187,1751,2000-2250 miles,90,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5973,N715SW,SAN,"San Diego, CA",CA,California,BNA,"Nashville, TN",TN,Tennessee,850,8,844,8,-6,Less than 15,0-15 min early,9,853,1407,5,1440,14,1412,14,-28,Less than 15,15-30 min early,0,No,Not Cancelled,230,208,194,1751,2000-2250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5242,N293WN,SAN,"San Diego, CA",CA,California,BOI,"Boise, ID",ID,Idaho,1440,14,1607,16,87,Greater than 15,75-90 min late,9,1616,1920,3,1755,17,1923,19,88,Greater than 15,75-90 min late,0,No,Not Cancelled,135,136,124,749,750-1000 miles,6,0,1,0,81
1,1,3,Wed,2020-01-01,WN,4320,N235WN,SAN,"San Diego, CA",CA,California,BWI,"Baltimore, MD",MD,Maryland,630,6,810,8,100,Greater than 15,90-105 min late,10,820,1528,3,1425,14,1531,15,66,Greater than 15,60-75 min late,0,No,Not Cancelled,295,261,248,2295,2500-2750 miles,66,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4594,N7862A,SAN,"San Diego, CA",CA,California,BWI,"Baltimore, MD",MD,Maryland,1600,16,1619,16,19,Greater than 15,15-30 min late,12,1631,2,10,2345,23,12,0,27,Greater than 15,15-30 min late,0,No,Not Cancelled,285,293,271,2295,2500-2750 miles,19,0,8,0,0
1,1,3,Wed,2020-01-01,WN,4620,N8519R,SAN,"San Diego, CA",CA,California,BWI,"Baltimore, MD",MD,Maryland,1150,11,1150,11,0,Less than 15,0-15 min late,12,1202,1907,23,1945,19,1930,19,-15,Less than 15,0-15 min early,0,No,Not Cancelled,295,280,245,2295,2500-2750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4909,N8652B,SAN,"San Diego, CA",CA,California,DAL,"Dallas, TX",TX,Texas,810,8,807,8,-3,Less than 15,0-15 min early,10,817,1251,4,1300,13,1255,12,-5,Less than 15,0-15 min early,0,No,Not Cancelled,170,168,154,1182,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5897,N481WN,SAN,"San Diego, CA",CA,California,DAL,"Dallas, TX",TX,Texas,1830,18,1823,18,-7,Less than 15,0-15 min early,11,1834,2300,5,2310,23,2305,23,-5,Less than 15,0-15 min early,0,No,Not Cancelled,160,162,146,1182,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6134,N8608N,SAN,"San Diego, CA",CA,California,DAL,"Dallas, TX",TX,Texas,1125,11,1123,11,-2,Less than 15,0-15 min early,8,1131,1600,4,1620,16,1604,16,-16,Less than 15,15-30 min early,0,No,Not Cancelled,175,161,149,1182,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6569,N238WN,SAN,"San Diego, CA",CA,California,DAL,"Dallas, TX",TX,Texas,1615,16,1614,16,-1,Less than 15,0-15 min early,10,1624,2054,5,2105,21,2059,20,-6,Less than 15,0-15 min early,0,No,Not Cancelled,170,165,150,1182,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1966,N8646B,SAN,"San Diego, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1805,18,1756,17,-9,Less than 15,0-15 min early,10,1806,2100,5,2120,21,2105,21,-15,Less than 15,0-15 min early,0,No,Not Cancelled,135,129,114,853,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4297,N738CB,SAN,"San Diego, CA",CA,California,DEN,"Denver, CO",CO,Colorado,2125,21,2126,21,1,Less than 15,0-15 min late,21,2147,43,6,40,0,49,0,9,Less than 15,0-15 min late,0,No,Not Cancelled,135,143,116,853,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4861,N8578Q,SAN,"San Diego, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1445,14,1451,14,6,Less than 15,0-15 min late,10,1501,1753,7,1800,18,1800,18,0,Less than 15,0-15 min late,0,No,Not Cancelled,135,129,112,853,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4942,N231WN,SAN,"San Diego, CA",CA,California,DEN,"Denver, CO",CO,Colorado,620,6,620,6,0,Less than 15,0-15 min late,20,640,942,7,950,9,949,9,-1,Less than 15,0-15 min early,0,No,Not Cancelled,150,149,122,853,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6231,N8673F,SAN,"San Diego, CA",CA,California,DEN,"Denver, CO",CO,Colorado,910,9,909,9,-1,Less than 15,0-15 min early,11,920,1219,5,1225,12,1224,12,-1,Less than 15,0-15 min early,0,No,Not Cancelled,135,135,119,853,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6348,N7865A,SAN,"San Diego, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1050,10,1045,10,-5,Less than 15,0-15 min early,11,1056,1353,4,1410,14,1357,13,-13,Less than 15,0-15 min early,0,No,Not Cancelled,140,132,117,853,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4485,N967WN,SAN,"San Diego, CA",CA,California,ELP,"El Paso, TX",TX,Texas,1255,12,1251,12,-4,Less than 15,0-15 min early,14,1305,1529,3,1535,15,1532,15,-3,Less than 15,0-15 min early,0,No,Not Cancelled,100,101,84,636,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4471,N432WN,SAN,"San Diego, CA",CA,California,GEG,"Spokane, WA",WA,Washington,1345,13,1342,13,-3,Less than 15,0-15 min early,10,1352,1648,4,1640,16,1652,16,12,Less than 15,0-15 min late,0,No,Not Cancelled,175,190,176,1027,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5489,N7834A,SAN,"San Diego, CA",CA,California,HOU,"Houston, TX",TX,Texas,825,8,822,8,-3,Less than 15,0-15 min early,15,837,1320,14,1335,13,1334,13,-1,Less than 15,0-15 min early,0,No,Not Cancelled,190,192,163,1313,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5962,N427WN,SAN,"San Diego, CA",CA,California,HOU,"Houston, TX",TX,Texas,1830,18,1825,18,-5,Less than 15,0-15 min early,13,1838,2315,5,2325,23,2320,23,-5,Less than 15,0-15 min early,0,No,Not Cancelled,175,175,157,1313,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2050,N8582Z,SAN,"San Diego, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1505,15,1510,15,5,Less than 15,0-15 min late,11,1521,1615,3,1620,16,1618,16,-2,Less than 15,0-15 min early,0,No,Not Cancelled,75,68,54,258,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3369,N7820L,SAN,"San Diego, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,750,7,746,7,-4,Less than 15,0-15 min early,9,755,849,4,910,9,853,8,-17,Less than 15,15-30 min early,0,No,Not Cancelled,80,67,54,258,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4541,N406WN,SAN,"San Diego, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1625,16,1621,16,-4,Less than 15,0-15 min early,12,1633,1730,5,1735,17,1735,17,0,Less than 15,0-15 min late,0,No,Not Cancelled,70,74,57,258,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4566,N494WN,SAN,"San Diego, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,2105,21,2101,21,-4,Less than 15,0-15 min early,14,2115,2209,5,2215,22,2214,22,-1,Less than 15,0-15 min early,0,No,Not Cancelled,70,73,54,258,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4877,N762SW,SAN,"San Diego, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,2215,22,2213,22,-2,Less than 15,0-15 min early,13,2226,2315,4,2325,23,2319,23,-6,Less than 15,0-15 min early,0,No,Not Cancelled,70,66,49,258,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5106,N7828A,SAN,"San Diego, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1015,10,1008,10,-7,Less than 15,0-15 min early,11,1019,1114,2,1135,11,1116,11,-19,Less than 15,15-30 min early,0,No,Not Cancelled,80,68,55,258,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6366,N287WN,SAN,"San Diego, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,855,8,847,8,-8,Less than 15,0-15 min early,11,858,953,9,1015,10,1002,10,-13,Less than 15,0-15 min early,0,No,Not Cancelled,80,75,55,258,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6677,N270WN,SAN,"San Diego, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1210,12,1250,12,40,Greater than 15,30-45 min late,16,1306,1402,3,1325,13,1405,14,40,Greater than 15,30-45 min late,0,No,Not Cancelled,75,75,56,258,500-750 miles,40,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6767,N280WN,SAN,"San Diego, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1400,14,1401,14,1,Less than 15,0-15 min late,11,1412,1510,4,1515,15,1514,15,-1,Less than 15,0-15 min early,0,No,Not Cancelled,75,73,58,258,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4475,N712SW,SAN,"San Diego, CA",CA,California,MCI,"Kansas City, MO",MO,Missouri,2000,20,2017,20,17,Greater than 15,15-30 min late,19,2036,111,3,100,1,114,1,14,Less than 15,0-15 min late,0,No,Not Cancelled,180,177,155,1334,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1761,N8548P,SAN,"San Diego, CA",CA,California,MDW,"Chicago, IL",IL,Illinois,1940,19,1939,19,-1,Less than 15,0-15 min early,11,1950,112,4,135,1,116,1,-19,Less than 15,15-30 min early,0,No,Not Cancelled,235,217,202,1728,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5839,N8553W,SAN,"San Diego, CA",CA,California,MDW,"Chicago, IL",IL,Illinois,1405,14,1410,14,5,Less than 15,0-15 min late,8,1418,1946,6,2005,20,1952,19,-13,Less than 15,0-15 min early,0,No,Not Cancelled,240,222,208,1728,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6482,N8674B,SAN,"San Diego, CA",CA,California,MDW,"Chicago, IL",IL,Illinois,625,6,625,6,0,Less than 15,0-15 min late,14,639,1213,4,1235,12,1217,12,-18,Less than 15,15-30 min early,0,No,Not Cancelled,250,232,214,1728,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6619,N8600F,SAN,"San Diego, CA",CA,California,MDW,"Chicago, IL",IL,Illinois,1105,11,1105,11,0,Less than 15,0-15 min late,14,1119,1644,4,1705,17,1648,16,-17,Less than 15,15-30 min early,0,No,Not Cancelled,240,223,205,1728,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6696,N296WN,SAN,"San Diego, CA",CA,California,MDW,"Chicago, IL",IL,Illinois,1710,17,1706,17,-4,Less than 15,0-15 min early,9,1715,2233,6,2300,23,2239,22,-21,Less than 15,15-30 min early,0,No,Not Cancelled,230,213,198,1728,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1427,N7820L,SAN,"San Diego, CA",CA,California,OAK,"Oakland, CA",CA,California,1405,14,1401,14,-4,Less than 15,0-15 min early,13,1414,1530,5,1535,15,1535,15,0,Less than 15,0-15 min late,0,No,Not Cancelled,90,94,76,446,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4799,N7824A,SAN,"San Diego, CA",CA,California,OAK,"Oakland, CA",CA,California,1755,17,1945,19,110,Greater than 15,105-120 min late,10,1955,2108,4,1925,19,2112,21,107,Greater than 15,105-120 min late,0,No,Not Cancelled,90,87,73,446,500-750 miles,1,0,0,0,106
1,1,3,Wed,2020-01-01,WN,5181,N440LV,SAN,"San Diego, CA",CA,California,OAK,"Oakland, CA",CA,California,1530,15,1523,15,-7,Less than 15,0-15 min early,11,1534,1650,4,1700,17,1654,16,-6,Less than 15,0-15 min early,0,No,Not Cancelled,90,91,76,446,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5206,N907WN,SAN,"San Diego, CA",CA,California,OAK,"Oakland, CA",CA,California,900,9,856,8,-4,Less than 15,0-15 min early,15,911,1024,7,1045,10,1031,10,-14,Less than 15,0-15 min early,0,No,Not Cancelled,105,95,73,446,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5227,N209WN,SAN,"San Diego, CA",CA,California,OAK,"Oakland, CA",CA,California,1010,10,1003,10,-7,Less than 15,0-15 min early,10,1013,1130,6,1150,11,1136,11,-14,Less than 15,0-15 min early,0,No,Not Cancelled,100,93,77,446,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5706,N494WN,SAN,"San Diego, CA",CA,California,OAK,"Oakland, CA",CA,California,1650,16,1656,16,6,Less than 15,0-15 min late,11,1707,1821,5,1820,18,1826,18,6,Less than 15,0-15 min late,0,No,Not Cancelled,90,90,74,446,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5758,N456WN,SAN,"San Diego, CA",CA,California,OAK,"Oakland, CA",CA,California,1230,12,1230,12,0,Less than 15,0-15 min late,10,1240,1357,5,1405,14,1402,14,-3,Less than 15,0-15 min early,0,No,Not Cancelled,95,92,77,446,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6047,N200WN,SAN,"San Diego, CA",CA,California,OAK,"Oakland, CA",CA,California,2030,20,2101,21,31,Greater than 15,30-45 min late,12,2113,2224,11,2200,22,2235,22,35,Greater than 15,30-45 min late,0,No,Not Cancelled,90,94,71,446,500-750 miles,0,0,4,0,31
1,1,3,Wed,2020-01-01,WN,6346,N959WN,SAN,"San Diego, CA",CA,California,OAK,"Oakland, CA",CA,California,2225,22,2218,22,-7,Less than 15,0-15 min early,12,2230,2343,7,2355,23,2350,23,-5,Less than 15,0-15 min early,0,No,Not Cancelled,90,92,73,446,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3391,N962WN,SAN,"San Diego, CA",CA,California,OMA,"Omaha, NE",NE,Nebraska,1835,18,1849,18,14,Less than 15,0-15 min late,14,1903,2340,3,2350,23,2343,23,-7,Less than 15,0-15 min early,0,No,Not Cancelled,195,174,157,1313,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5263,N234WN,SAN,"San Diego, CA",CA,California,PDX,"Portland, OR",OR,Oregon,1705,17,1658,16,-7,Less than 15,0-15 min early,10,1708,1930,3,1940,19,1933,19,-7,Less than 15,0-15 min early,0,No,Not Cancelled,155,155,142,933,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6161,N944WN,SAN,"San Diego, CA",CA,California,PDX,"Portland, OR",OR,Oregon,2115,21,2108,21,-7,Less than 15,0-15 min early,12,2120,2350,3,2350,23,2353,23,3,Less than 15,0-15 min late,0,No,Not Cancelled,155,165,150,933,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,747,N781WN,SAN,"San Diego, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,2215,22,2210,22,-5,Less than 15,0-15 min early,12,2222,13,6,30,0,19,0,-11,Less than 15,0-15 min early,0,No,Not Cancelled,75,69,51,304,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3584,N7713A,SAN,"San Diego, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1155,11,1151,11,-4,Less than 15,0-15 min early,12,1203,1354,3,1410,14,1357,13,-13,Less than 15,0-15 min early,0,No,Not Cancelled,75,66,51,304,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3951,N785SW,SAN,"San Diego, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1400,14,1356,13,-4,Less than 15,0-15 min early,13,1409,1604,5,1610,16,1609,16,-1,Less than 15,0-15 min early,0,No,Not Cancelled,70,73,55,304,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4766,N440LV,SAN,"San Diego, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,2010,20,2010,20,0,Less than 15,0-15 min late,20,2030,2224,9,2220,22,2233,22,13,Less than 15,0-15 min late,0,No,Not Cancelled,70,83,54,304,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4962,N902WN,SAN,"San Diego, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,755,7,751,7,-4,Less than 15,0-15 min early,18,809,1000,6,1020,10,1006,10,-14,Less than 15,0-15 min early,0,No,Not Cancelled,85,75,51,304,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5238,N774SW,SAN,"San Diego, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,640,6,635,6,-5,Less than 15,0-15 min early,15,650,843,4,910,9,847,8,-23,Less than 15,15-30 min early,0,No,Not Cancelled,90,72,53,304,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5715,N900WN,SAN,"San Diego, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1520,15,1519,15,-1,Less than 15,0-15 min early,14,1533,1724,4,1735,17,1728,17,-7,Less than 15,0-15 min early,0,No,Not Cancelled,75,69,51,304,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6085,N7827A,SAN,"San Diego, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1910,19,1912,19,2,Less than 15,0-15 min late,8,1920,2112,4,2120,21,2116,21,-4,Less than 15,0-15 min early,0,No,Not Cancelled,70,64,52,304,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6101,N7843A,SAN,"San Diego, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1720,17,1717,17,-3,Less than 15,0-15 min early,8,1725,1916,4,1930,19,1920,19,-10,Less than 15,0-15 min early,0,No,Not Cancelled,70,63,51,304,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6245,N412WN,SAN,"San Diego, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1630,16,1628,16,-2,Less than 15,0-15 min early,11,1639,1833,6,1850,18,1839,18,-11,Less than 15,0-15 min early,0,No,Not Cancelled,80,71,54,304,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6280,N8699A,SAN,"San Diego, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,925,9,921,9,-4,Less than 15,0-15 min early,11,932,1122,5,1140,11,1127,11,-13,Less than 15,0-15 min early,0,No,Not Cancelled,75,66,50,304,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3503,N8323C,SAN,"San Diego, CA",CA,California,RNO,"Reno, NV",NV,Nevada,1425,14,1437,14,12,Less than 15,0-15 min late,8,1445,1609,5,1600,16,1614,16,14,Less than 15,0-15 min late,0,No,Not Cancelled,95,97,84,488,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4512,N228WN,SAN,"San Diego, CA",CA,California,RNO,"Reno, NV",NV,Nevada,1035,10,1032,10,-3,Less than 15,0-15 min early,12,1044,1206,2,1215,12,1208,12,-7,Less than 15,0-15 min early,0,No,Not Cancelled,100,96,82,488,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6495,N551WN,SAN,"San Diego, CA",CA,California,RNO,"Reno, NV",NV,Nevada,2050,20,2108,21,18,Greater than 15,15-30 min late,15,2123,2243,2,2220,22,2245,22,25,Greater than 15,15-30 min late,0,No,Not Cancelled,90,97,80,488,500-750 miles,0,0,7,0,18
1,1,3,Wed,2020-01-01,WN,5771,N767SW,SAN,"San Diego, CA",CA,California,SAT,"San Antonio, TX",TX,Texas,2020,20,2035,20,15,Greater than 15,15-30 min late,11,2046,107,12,100,1,119,1,19,Greater than 15,15-30 min late,0,No,Not Cancelled,160,164,141,1129,1250-1500 miles,6,0,4,0,9
1,1,3,Wed,2020-01-01,WN,6360,N226WN,SAN,"San Diego, CA",CA,California,SAT,"San Antonio, TX",TX,Texas,800,8,755,7,-5,Less than 15,0-15 min early,15,810,1228,2,1235,12,1230,12,-5,Less than 15,0-15 min early,0,No,Not Cancelled,155,155,138,1129,1250-1500 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1358,N730SW,SAN,"San Diego, CA",CA,California,SFO,"San Francisco, CA",CA,California,815,8,823,8,8,Less than 15,0-15 min late,13,836,1011,3,955,9,1014,10,19,Greater than 15,15-30 min late,0,No,Not Cancelled,100,111,95,447,500-750 miles,8,0,11,0,0
